,UPC,Title,Price,Rating,Stock,Category
591,93379e3a2072a01b,The Metamorphosis,28.58,1,5,Classics
592,0d210d2448c3018f,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,42.91,5,5,History
593,dfd9ff1f343cdaff,The Little Paris Bookshop,24.73,3,5,Fiction
594,c4589ee5977a47be,The Hiding Place,55.91,4,5,History
595,3213b1f13f5f0f7c,The Grand Design,13.76,3,5,Science
596,ad84f18659e6bfe2,The Firm,45.56,3,5,Fiction
597,3661360c99719414,The Fault in Our Stars,47.22,1,5,Default
598,a2a9f76339d21ab1,The False Prince (The Ascendance Trilogy #1),56.0,5,5,Fantasy
599,fe7210553d56c097,The Expatriates,44.58,2,5,Fiction
600,fec06f52054ea900,The Dream Thieves (The Raven Cycle #2),34.5,1,5,Default
601,c4182bdb53e2459a,The Darkest Corners,11.33,5,5,Young Adult
602,b228042c088b1913,The Crossover,38.77,4,5,Poetry
603,b716233fcb6877e6,The 5th Wave (The 5th Wave #1),11.83,2,5,Default
604,84126312e2431a09,Tell the Wind and Fire,45.51,3,5,Fantasy
605,50d5a7b861ed1c54,Tell Me Three Things,41.81,1,5,Young Adult
606,1dba84766a5e87b8,Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,25.15,4,5,Nonfiction
607,84bb29c53592ac40,Siddhartha,34.22,5,5,Fiction
608,59a8ae019b64f2a7,Shiver (The Wolves of Mercy Falls #1),16.23,5,5,Default
609,2973d38c2fbd7a5c,Remember Me?,11.48,3,5,Default
610,e958ae92f328c181,Red Dragon (Hannibal Lecter #1),23.37,3,5,Horror
611,6036239d2ab349b7,Peak: Secrets from the New Science of Expertise,16.28,2,5,Science
612,a4ce39a3720cd679,My Mother Was Nuts,31.63,4,5,Nonfiction
613,12a90b90283b2e6d,Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,24.91,5,5,Food and Drink
614,81c68492ccd72941,Maybe Something Beautiful: How Art Transformed a Neighborhood,22.54,1,5,Childrens
615,5e1a88d248599768,Lola and the Boy Next Door (Anna and the French Kiss #2),23.63,4,5,Young Adult
616,7093cf549cd2e7de,Logan Kade (Fallen Crest High #5.5),13.12,2,5,Academic
617,07e6810fd3236bda,Last One Home (New Beginnings #1),59.98,3,5,Fiction
618,8dde2ff3f6fcc0a3,Killing Floor (Jack Reacher #1),31.49,4,5,Thriller
619,44f545727e704187,Kill the Boy Band,15.52,5,5,Young Adult
620,45045146dbf7b009,Isla and the Happily Ever After (Anna and the French Kiss #3),48.13,5,5,Young Adult
621,7284d85428305f5a,If I Stay (If I Stay #1),38.13,5,5,Default
622,d219d4e325e6f204,I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),36.55,2,5,Default
623,6c49258724f11770,Harry Potter and the Deathly Hallows (Harry Potter #7),23.32,1,5,Default
624,3fd83dcf37bf1bc0,"Fruits Basket, Vol. 5 (Fruits Basket #5)",16.33,1,5,Sequential Art
625,3fc124f59f3068e4,Foundation (Foundation (Publication Order) #1),32.42,1,5,Science Fiction
626,630e766f0a1987dd,Fool Me Once,16.96,1,5,Default
627,b28c7d07afa7063b,Find Her (Detective D.D. Warren #8),22.37,1,5,Add a comment
628,75cc85cdbe9ad46b,Evicted: Poverty and Profit in the American City,42.27,1,5,Add a comment
629,d5ad4c92d8bf26c9,Drama,38.7,2,5,Default
630,e46b1074b99ac4b6,Dracula the Un-Dead,35.63,5,5,Horror
631,94bb629a3f6dd00b,Digital Fortress,58.0,5,5,Fiction
632,1c0a38899c82b60a,"Death Note, Vol. 5: Whiteout (Death Note #5)",52.41,1,5,Sequential Art
633,bcf567421c581f0a,"Data, A Love Story: How I Gamed Online Dating to Meet My Match",32.35,3,5,Nonfiction
634,429b4a811bef386c,Critique of Pure Reason,20.75,1,5,Philosophy
635,b54d7416bb445989,Booked,17.49,5,5,Poetry
636,ad5e078beceaeb4a,"Blue Lily, Lily Blue (The Raven Cycle #3)",34.13,5,5,Default
637,612369a5947a012e,Approval Junkie: Adventures in Caring Too Much,58.81,5,5,Autobiography
638,f36d24c309e87e5b,An Abundance of Katherines,10.0,5,5,Young Adult
639,add33db6ff80db24,America's War for the Greater Middle East: A Military History,51.22,2,5,History
640,d9290e99f189ce84,Alight (The Generations Trilogy #2),58.59,4,5,Default
641,cf3b86489890b9f2,A Girl's Guide to Moving On (New Beginnings #2),31.3,1,5,Romance
642,03cbb67c0f990d87,A Game of Thrones (A Song of Ice and Fire #1),46.42,2,5,Add a comment
643,f2c8f4b4c94d5c5c,A Feast for Crows (A Song of Ice and Fire #4),17.21,4,5,Fantasy
644,89a89e76f3516357,A Clash of Kings (A Song of Ice and Fire #2),10.79,3,5,Add a comment
645,a8f4577a48023344,Vogue Colors A to Z: A Fashion Coloring Book,52.35,4,4,Default
646,d4de23aa98acc65b,The Shining (The Shining #1),27.88,3,4,Default
647,6053ddf69c967d5f,The Pilgrim's Progress,50.26,2,4,Classics
648,9cc207168a03470d,The Perfect Play (Play by Play #1),59.99,3,4,Romance
649,011674f4a3834b8d,The Passion of Dolssa,28.32,5,4,Historical Fiction
650,6a57286a8890d8c5,The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,38.71,3,4,Nonfiction
651,6d2f70d9424f41a1,The Hunger Games (The Hunger Games #1),29.85,5,4,Default
652,6587f46697fc4443,The Hound of the Baskervilles (Sherlock Holmes #5),14.82,2,4,Classics
653,45033bdf3d9ed158,The Gunning of America: Business and the Making of American Gun Culture,16.81,4,4,Nonfiction
654,c65ee14957c0fa5c,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,28.23,2,4,Nonfiction
655,ff2dffba388d9922,The Demonists (Demonist #1),52.11,2,4,Fantasy
656,df53c2948b32bde3,"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",27.88,2,4,Sequential Art
657,9c4d061c1e2fe6bf,The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),59.71,3,4,Thriller
658,8930013d06942df1,The Beast (Black Dagger Brotherhood #14),46.08,5,4,Fantasy
659,31f5bbf4974d29c9,Some Women,13.73,5,4,Womens Fiction
660,38199c5d7da0c0ef,Shopaholic Ties the Knot (Shopaholic #3),48.39,5,4,Womens Fiction
661,ae884ac655d6ee3e,Paper and Fire (The Great Library #2),49.45,5,4,Fantasy
662,5de4baa88061a77a,Outlander (Outlander #1),19.67,5,4,Default
663,2ba5ccc84d35006c,"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors",12.36,3,4,Music
664,3a95f5a2df4ff921,No One Here Gets Out Alive,20.02,5,4,Music
665,869d20b3b8128230,Night Shift (Night Shift #1-20),12.75,4,4,Horror
666,70b585c9d0f15725,Needful Things,47.51,4,4,Horror
667,5212c6acea3359e5,Mockingjay (The Hunger Games #3),20.44,4,4,Default
668,81d4191030b9704b,Misery,34.79,2,4,Horror
669,deda806b68b0aa11,Little Women (Little Women #1),28.07,4,4,Classics
670,670a2773607d785d,It,25.01,3,4,Horror
671,ac337893a9fe0085,Harry Potter and the Sorcerer's Stone (Harry Potter #1),13.9,3,4,Default
672,eff24325e0ede639,Harry Potter and the Prisoner of Azkaban (Harry Potter #3),24.17,4,4,Young Adult
673,5a6b7155f2797537,Harry Potter and the Order of the Phoenix (Harry Potter #5),31.63,4,4,Fantasy
674,73f4f87dd936ee5c,Harry Potter and the Half-Blood Prince (Harry Potter #6),48.75,5,4,Fantasy
675,c7c4f55b7321cba7,Harry Potter and the Chamber of Secrets (Harry Potter #2),14.74,1,4,Fantasy
676,23310ce84d3c9f85,Gone with the Wind,32.49,3,4,Classics
677,ddbc5530d2939d49,God Is Not Great: How Religion Poisons Everything,27.8,1,4,Nonfiction
678,5eff05e59f905a49,Girl With a Pearl Earring,26.77,1,4,Historical Fiction
679,8fff1084aa085a13,"Fruits Basket, Vol. 4 (Fruits Basket #4)",50.44,4,4,Sequential Art
680,ad15a9a139919918,Far From True (Promise Falls Trilogy #2),34.93,2,4,Thriller
681,2b69d289279aabfd,Dark Lover (Black Dagger Brotherhood #1),12.87,1,4,Romance
682,a2dc754afb69bb32,Confessions of a Shopaholic (Shopaholic #1),48.94,2,4,Default
683,aaebac5fda798b1b,Changing the Game (Play by Play #2),13.38,3,4,Romance
684,2798974abc8a58a8,Candide,58.63,3,4,Classics
685,0812f54c93d726ce,Can You Keep a Secret?,21.94,1,4,Womens Fiction
686,78a4ac98191ac675,Atlas Shrugged,26.58,5,4,Fiction
687,1451b55e5e56bb89,Animal Farm,57.22,3,4,Classics
688,aead11697d14ea36,A Walk to Remember,56.43,1,4,Romance
689,f6ae39568db1130e,A New Earth: Awakening to Your Life's Purpose,55.65,5,4,Spirituality
690,d12ca4020c2f602e,"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",27.62,1,4,Religion
691,6e9403f00acd6752,'Salem's Lot,49.56,4,4,Horror
692,634b7165c96ebb9f,Zero History (Blue Ant #3),34.77,1,3,Default
693,5a7ff9aaa3168878,Wuthering Heights,17.73,3,3,Classics
694,5d55202da0252627,World War Z: An Oral History of the Zombie War,21.8,1,3,Default
695,d30b9215c72cca87,Wild: From Lost to Found on the Pacific Crest Trail,46.02,3,3,Default
696,07bb35158d9dd3d2,"Where'd You Go, Bernadette",18.13,1,3,Default
697,dab0196cd5fc8e5e,When You Are Engulfed in Flames,30.89,5,3,Humor
698,06bab964fd536971,We the People: The Modern-Day Figures Who Have Reshaped and Affirmed the Founding Fathers' Vision of America,31.95,3,3,Nonfiction
699,be3db344a845580b,We Are All Completely Beside Ourselves,24.04,1,3,Contemporary
700,0e4e2d31c2fb3aad,Walk the Edge (Thunder Road #2),32.36,3,3,Young Adult
701,7feac4000cbc5859,Voyager (Outlander #3),21.07,5,3,Historical Fiction
702,52aa3d79b1cee455,Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,50.66,3,3,Nonfiction
703,4672d10b9b1e7a05,Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,13.66,2,3,Food and Drink
704,b830685072fa871f,"Unstuffed: Decluttering Your Home, Mind, and Soul",58.09,1,3,Nonfiction
705,599a4f98bb193368,Under the Banner of Heaven: A Story of Violent Faith,30.0,1,3,Nonfiction
706,61bc8167c9680283,Two Boys Kissing,32.74,2,3,Young Adult
707,b53078de0147f6bf,Twilight (Twilight #1),41.93,2,3,Default
708,8ebad30219b8679c,Twenties Girl,42.8,2,3,Womens Fiction
709,2173a2ce35f6ace1,"Trespassing Across America: One Man's Epic, Never-Done-Before (and Sort of Illegal) Hike Across the Heartland",53.51,1,3,Nonfiction
710,57f755143ee96fd4,Three-Martini Lunch,23.21,3,3,Fiction
711,719d72f3ee512dc6,"Thinking, Fast and Slow",21.14,1,3,Psychology
712,75fed6a47f69859d,The Wild Robot,56.07,3,3,Childrens
713,a33ed2e6068df53e,"The Wicked + The Divine, Vol. 3: Commercial Suicide (The Wicked + The Divine)",14.41,3,3,Sequential Art
714,813cff2aefa5d1f0,The Undomestic Goddess,45.75,4,3,Womens Fiction
715,2b685187f55c5d31,The Travelers,15.77,1,3,Thriller
716,224fa77d4b248046,The Tipping Point: How Little Things Can Make a Big Difference,10.02,2,3,Add a comment
717,3d15714d4d3d15dd,The Thing About Jellyfish,48.77,1,3,Childrens
718,49f24193f0b961e6,The Stand,57.86,2,3,Horror
719,742702d662a71410,The Smitten Kitchen Cookbook,23.59,1,3,Food and Drink
720,f06039c29b5891fa,The Silkworm (Cormoran Strike #2),23.05,5,3,Mystery
721,91eb9605998a7c03,"The Sandman, Vol. 3: Dream Country (The Sandman (volumes) #3)",55.55,5,3,Sequential Art
722,322a9e34d87f54b1,The Rose & the Dagger (The Wrath and the Dawn #2),58.64,4,3,Fantasy
723,366a236aa1ea6f07,The Road to Little Dribbling: Adventures of an American in Britain (Notes From a Small Island #2),23.21,1,3,Travel
724,1a5044d233936b1a,The Rise of Theodore Roosevelt (Theodore Roosevelt #1),42.57,3,3,Biography
725,0e92ccf1bd39e68f,The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),10.92,1,3,Science Fiction
726,e2d47e82c50d41d9,The Rest Is Noise: Listening to the Twentieth Century,34.77,1,3,Add a comment
727,3c456328b04a8ee8,The Red Tent,35.66,5,3,Historical Fiction
728,0e7beedf0ee9380c,The Purpose Driven Life: What on Earth Am I Here for?,37.19,3,3,Add a comment
729,969f6c7e86554814,The Purest Hook (Second Circle Tattoos #3),12.25,1,3,Romance
730,b9f6305a3d650e2c,The Picture of Dorian Gray,29.7,2,3,Classics
731,fa26798728f5208f,The Paris Wife,36.8,3,3,Default
732,ee441c8e027caa66,The Obsession,45.43,1,3,Romance
733,29d6d87f3418638b,The Nightingale,26.26,4,3,Fiction
734,3e42ac0f4d43320f,The New Guy (and Other Senior Year Distractions),44.92,3,3,Young Adult
735,6263c1d2997b8ce0,The Nanny Diaries (Nanny #1),52.53,5,3,Womens Fiction
736,0baf71623648413a,The Name of God is Mercy,37.25,2,3,Nonfiction
737,4266f48a0aa1c37d,The Maze Runner (The Maze Runner #1),20.93,1,3,Default
738,36c15687f5ab0f7c,The Lover's Dictionary,58.09,2,3,Default
739,cf2f27fdf94ba20e,The Lonely Ones,43.59,5,3,Childrens
740,70c7c3ca7f9b2728,The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,33.92,3,3,Business
741,476c7972e9b41891,The Last Painting of Sara de Vos,55.55,2,3,Historical Fiction
742,35e69a79d2b1e804,"The Land of 10,000 Madonnas",29.64,4,3,Young Adult
743,554e9e2d532b3a87,The Infinities,27.41,1,3,Fiction
744,ff6bb30dd0c482a6,The Husband's Secret,52.51,5,3,Fiction
745,a8b0ea6490bc818f,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1),47.8,3,3,Add a comment
746,b5da59dd177eb36b,The Guns of August,14.54,2,3,History
747,4a0a276409968a73,The Guernsey Literary and Potato Peel Pie Society,49.53,1,3,Historical Fiction
748,c88422d8959260ab,The Goldfinch,43.58,3,3,Default
749,e2dac1f4739e0bd5,The Giver (The Giver Quartet #1),12.3,1,3,Default
750,92dcc54a27107a37,The Girl with All the Gifts,49.47,3,3,Horror
751,bfa9cb304075d3e8,The Girl Who Played with Fire (Millennium Trilogy #2),22.14,2,3,Default
752,8f5d16a5a9bd58b2,The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),57.48,1,3,Add a comment
753,dd003e904727281a,The Exiled,43.45,3,3,Mystery
754,b3f2bc2cefb35f05,"The End of Faith: Religion, Terror, and the Future of Reason",22.13,4,3,Add a comment
755,c6bf14cb901c63ac,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",13.03,4,3,Science
756,63c0826ef59eae66,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",57.35,5,3,Science
757,a6ab0cb7106a67f2,The Devil Wears Prada (The Devil Wears Prada #1),44.29,1,3,Womens Fiction
758,f51062bf579507d9,The Demon-Haunted World: Science as a Candle in the Dark,52.25,4,3,Default
759,b22362b434e8ee62,The Day the Crayons Came Home (Crayons),26.33,5,3,Childrens
760,dabf11918b48b40c,The Da Vinci Code (Robert Langdon #2),22.96,2,3,Fiction
761,1be6d3b121865edb,The Cuckoo's Calling (Cormoran Strike #1),19.21,1,3,Mystery
762,cad70d6ffd53912f,The Complete Stories and Poems (The Works of Edgar Allan Poe [Cameo Edition]),26.78,4,3,Classics
763,23707d3ddf14a999,The Complete Poems,41.32,5,3,Add a comment
764,487449f4f6322f0f,The Catcher in the Rye,24.55,1,3,Add a comment
765,b7f475238ed50429,The Cat in the Hat (Beginner Books B-1),16.26,2,3,Childrens
766,970bd3316219e7dc,The Case for Christ (Cases for Christianity),47.84,1,3,Add a comment
767,a75e274c8814b539,The Book Thief,53.49,2,3,Default
768,08decd9664e5d56e,The Book of Basketball: The NBA According to The Sports Guy,44.84,5,3,Sports and Games
769,cd3dcd83bb002e78,The Blind Side: Evolution of a Game,53.71,5,3,Add a comment
770,b04a6a0db525857d,The Autobiography of Malcolm X,23.43,2,3,Default
771,311634df10651e05,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",34.32,3,3,Food and Drink
772,2858ac90c4758e1f,The Art of Fielding,22.1,1,3,Fiction
773,61002f3b7ba5d780,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",25.83,2,3,Science
774,a11ae5f07572ef49,Stiff: The Curious Lives of Human Cadavers,36.74,3,3,Nonfiction
775,f08667e4c0458f37,Spilled Milk: Based on a True Story,49.51,1,3,Nonfiction
776,ac27ab4bcd9c492e,Something Borrowed (Darcy & Rachel #1),48.96,5,3,Womens Fiction
777,3fc9d51d1c4d6ba7,Something Blue (Darcy & Rachel #2),54.62,1,3,Womens Fiction
778,feaaae90514eb2ac,Soldier (Talon #3),24.72,2,3,Fantasy
779,c57d3c96af23c297,Shopaholic & Baby (Shopaholic #5),46.45,2,3,Default
780,07806456878931bc,Seven Days in the Art World,52.33,2,3,Add a comment
781,281a244ce1954711,Seven Brief Lessons on Physics,30.6,4,3,Science
782,510832818edb6fbc,Scarlet (The Lunar Chronicles #2),14.57,4,3,Young Adult
783,5b2cd5b31a510848,Sarah's Key,46.29,1,3,Add a comment
784,7b870bf85d01c2dc,"Saga, Volume 3 (Saga (Collected Editions) #3)",21.57,5,3,Sequential Art
785,28921443f052bea6,Running with Scissors,12.91,4,3,Autobiography
786,b4f5672f68ec3a83,Rogue Lawyer (Rogue Lawyer #1),50.11,3,3,Add a comment
787,89cad3f37c9ce226,"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",41.67,4,3,Nonfiction
788,8e9dd8431170c09e,Rework,44.88,2,3,Business
789,ecdf73ee66c33b17,Reservations for Two,11.1,3,3,Romance
790,4c8ece50736f9e88,Red: The True Story of Red Riding Hood,28.54,3,3,Childrens
791,2ef5dc7e278e562a,Ready Player One,19.07,4,3,Science Fiction
792,3c565df219ba3274,Quiet: The Power of Introverts in a World That Can't Stop Talking,43.55,1,3,Default
793,9707989a439757b4,Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),43.63,3,3,Sequential Art
794,cb62418129b864a3,Persepolis: The Story of a Childhood (Persepolis #1-2),39.13,1,3,Sequential Art
795,8e2dfd6bcf48e1e6,Packing for Mars: The Curious Science of Life in the Void,56.68,2,3,Default
796,09a7b0b566ad6225,Outliers: The Story of Success,14.16,1,3,Nonfiction
797,c59283b05905c853,Original Fake,31.45,3,3,Sequential Art
798,8378c899988905ee,Orange Is the New Black,24.61,2,3,Default
799,3250650a5c4e6f07,One for the Money (Stephanie Plum #1),32.87,2,3,Default
800,cb65e49993db9a93,Notes from a Small Island (Notes From a Small Island #1),40.17,1,3,Nonfiction
801,c4d9fce9eff3b8ba,Night (The Night Trilogy #1),13.51,1,3,Nonfiction
802,747cf7fca2ccdbd4,Neither Here nor There: Travels in Europe,38.95,3,3,Travel
803,54aeeb4610d3ae08,Naked,31.69,3,3,Humor
804,7ce5a92baabb6bc0,Morning Star (Red Rising #3),29.4,1,3,Default
805,7980fa06f2b704d8,"Miracles from Heaven: A Little Girl, Her Journey to Heaven, and Her Amazing Story of Healing",57.83,1,3,Nonfiction
806,e9056f9b5a40a301,Midnight Riot (Peter Grant/ Rivers of London - books #1),55.46,2,3,Fantasy
807,abc4a7ee16c21088,Me Talk Pretty One Day,57.6,2,3,Autobiography
808,546da23278482b0a,Manuscript Found in Accra,34.98,2,3,Add a comment
809,0dcadb06206abd3c,Lust & Wonder,11.87,2,3,Autobiography
810,4ef75307fb64e2ad,Lila (Gilead #3),12.47,3,3,Fiction
811,4b3f4f151c99f472,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",33.26,2,3,Science Fiction
812,c53d9fefcda371e9,Life Without a Recipe,59.04,5,3,Autobiography
813,4ec53ff7e2263f32,Life After Life,26.13,2,3,Default
814,1de75f05d57bfc10,Letter to a Christian Nation,22.2,1,3,Nonfiction
815,1246e4ffeb5ac4ea,Let's Pretend This Never Happened: A Mostly True Memoir,45.11,1,3,Nonfiction
816,0ce8075fab4a2b5b,Legend (Legend #1),43.69,4,3,Young Adult
817,d5e1a9bfe22bbf9f,"Lean In: Women, Work, and the Will to Lead",25.02,1,3,Default
818,190fbebbf798c31a,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",55.5,5,3,Humor
819,16e843e6b853cc2f,Lady Renegades (Rebel Belle #3),53.04,5,3,Young Adult
820,a0dd11f6abc421ec,Jurassic Park (Jurassic Park #1),44.97,1,3,Fiction
821,d4a29356fc992879,It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond,42.38,1,3,Nonfiction
822,034829ffdd0a0aea,Is Everyone Hanging Out Without Me? (And Other Concerns),20.11,3,3,Default
823,a7c3f1010d64799a,Into the Wild,56.7,5,3,Nonfiction
824,6c4646d90b60a56c,Inferno (Robert Langdon #4),41.0,5,3,Fiction
825,d8292cd5f1aca291,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",28.85,3,3,Nonfiction
826,61569d12d4ae7161,If I Run (If I Run #1),49.97,4,3,Christian Fiction
827,6b32b561dab8036c,I've Got Your Number,19.69,1,3,Womens Fiction
828,8010c7c148057fd3,I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,28.88,2,3,Nonfiction
829,6c4d17a46cac8787,Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,33.14,3,3,Food and Drink
830,1812b8f5641287e3,"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",43.7,2,3,History
831,557c03c284be1bf2,House of Leaves,54.89,1,3,Horror
832,cc1ac978a6835ef6,Horrible Bear!,37.52,2,3,Childrens
833,0cb4856be3694a57,Holidays on Ice,51.07,2,3,Humor
834,b003f8bb02f76dc5,Heir to the Sky,44.07,4,3,Fantasy
835,621e2c310cec8d32,Green Eggs and Ham (Beginner Books B-16),10.79,4,3,Childrens
836,4f6985aca357ae09,"Grayson, Vol 3: Nemesis (Grayson #3)",42.72,1,3,Sequential Art
837,c300cc9326592b65,Gratitude,26.66,5,3,Nonfiction
838,d5c588b6f9c015e4,Gone Girl,37.6,5,3,Default
839,984b3b6e7479b571,Golden (Heart of Dread #3),42.21,4,3,Young Adult
840,41fc5dce044f16f5,Girl in the Blue Coat,46.83,2,3,Historical Fiction
841,d5f5a122a593b580,"Fruits Basket, Vol. 3 (Fruits Basket #3)",45.17,2,3,Sequential Art
842,a9aa3ed5b316470b,"Friday Night Lights: A Town, a Team, and a Dream",51.22,3,3,Sports and Games
843,2ed3a794a70aa85f,Fire Bound (Sea Haven/Sisters of the Heart #5),21.28,4,3,Add a comment
844,ed813a848580ba50,Fifty Shades Freed (Fifty Shades #3),15.36,5,3,Adult Fiction
845,147019cae600694e,Fellside,38.62,1,3,Default
846,588ba85ff11a3263,Extreme Prey (Lucas Davenport #26),25.4,3,3,Mystery
847,b843f52a986a2914,Eragon (The Inheritance Cycle #1),43.87,3,3,Fantasy
848,73f71f9556442117,Eclipse (Twilight #3),18.74,1,3,Default
849,36d5884d44484277,Dune (Dune #1),54.86,1,3,Science Fiction
850,a7ec599c1a547746,Dracula,52.62,3,3,Default
851,98330e431e56a9ea,Do Androids Dream of Electric Sheep? (Blade Runner #1),51.48,1,3,Science Fiction
852,81372abc86f65c79,Disrupted: My Misadventure in the Start-Up Bubble,15.28,5,3,Nonfiction
853,04d858cdeeee0da4,Dead Wake: The Last Crossing of the Lusitania,39.24,5,3,Default
854,d234ddecef49ef4e,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",17.81,1,3,Default
855,468bd274ac084bb9,Darkfever (Fever #1),56.02,1,3,Fantasy
856,66937c669c4da072,Dark Places,23.9,5,3,Default
857,c9782ad2a0ed9331,Crazy Rich Asians (Crazy Rich Asians #1),49.13,5,3,Fiction
858,157f693d9e600ccc,Counting Thyme,10.62,1,3,Childrens
859,dbe33cf29ef1623d,Cosmos,36.17,2,3,Add a comment
860,396385e3de5d18c3,Civilization and Its Discontents,59.95,2,3,Psychology
861,7e9579921e5407cb,Cinder (The Lunar Chronicles #1),26.09,1,3,Young Adult
862,ef49db2aaa9bb547,Catastrophic Happiness: Finding Joy in Childhood's Messy Years,37.35,2,3,Parenting
863,b461cf238506c5b8,Career of Evil (Cormoran Strike #3),24.72,2,3,Mystery
864,bbfc4a3b7b6c94a0,Breaking Dawn (Twilight #4),35.28,5,3,Default
865,fd2337c1b73b686e,Brave Enough,51.32,5,3,Nonfiction
866,8e0bc2fe4e7d35b5,Boy Meets Boy,21.12,3,3,Young Adult
867,e256de8aa0c2115f,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",27.35,2,3,Nonfiction
868,0bbc48294707ba96,Blink: The Power of Thinking Without Thinking,21.74,5,3,Nonfiction
869,860318b8e244f39c,Black Flags: The Rise of ISIS,40.87,1,3,Nonfiction
870,15f415d436888b2d,"Black Butler, Vol. 1 (Black Butler #1)",49.31,1,3,Sequential Art
871,d3f9c4539c0caa64,Big Little Lies,22.11,1,3,Fiction
872,155e42df837ee5ff,Between Shades of Gray,20.79,5,3,Historical Fiction
873,67dea6c75d6a1075,Best of My Love (Fool's Gold #20),27.41,2,3,Romance
874,3fb69f34e178d494,Beowulf,38.35,2,3,Classics
875,5439bae708bca198,Beautiful Creatures (Caster Chronicles #1),21.55,5,3,Default
876,1d89a2aa9f6ce50f,Awkward,38.02,2,3,Sequential Art
877,5d22e2a46604b6e7,Ash,22.06,4,3,Fantasy
878,ef9c4f2465513956,Are We There Yet?,10.66,3,3,Childrens
879,da0349a87c8caa2f,Are We Smart Enough to Know How Smart Animals Are?,56.58,1,3,Nonfiction
880,7bf87402413c27ff,Annie on My Mind,36.83,5,3,Young Adult
881,cfe350b20d23b02b,And Then There Were None,35.01,2,3,Classics
882,bcee4f289ff6699c,A Walk in the Woods: Rediscovering America on the Appalachian Trail,30.48,4,3,Nonfiction
883,5dbd6ec4e154ad2f,A Visit from the Goon Squad,14.08,5,3,Default
884,87beabf664115d79,A Storm of Swords (A Song of Ice and Fire #3),31.22,2,3,Fantasy
885,c9770bb1d5a492a0,A Heartbreaking Work of Staggering Genius,54.29,5,3,Autobiography
886,f5873c8fc7760000,8 Keys to Mental Health Through Exercise,31.04,1,3,Psychology
887,165affa7adb5eded,#GIRLBOSS,50.96,1,3,Add a comment
888,d2185b65af52d68c,"The Suffragettes (Little Black Classics, #96)",11.89,2,2,Nonfiction
889,4130678275eb7c8c,The Sense of an Ending,31.38,3,2,Add a comment
890,276dc716b1da8899,"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",54.81,1,2,Sequential Art
891,f3c76b53b239f511,The Course of Love,16.78,3,2,Fiction
892,ce42e3de94226b2b,Sugar Rush (Offensive Line #2),24.42,1,2,Sports and Games
893,9189fd009df41d0e,"Saga, Volume 2 (Saga (Collected Editions) #2)",11.75,3,2,Sequential Art
894,b0e479be03911916,"Run, Spot, Run: The Ethics of Keeping Pets",20.02,1,2,Philosophy
895,6fa3ea52c8e31e06,New Moon (Twilight #2),12.86,4,2,Young Adult
896,637e5a45062aa548,Life,31.58,5,2,Music
897,fb495f9f9015a772,Kindle Paperwhite User's Guide,34.0,3,2,Nonfiction
898,b6d3f4f4ee1f6069,H is for Hawk,57.42,5,2,Nonfiction
899,97b8f130d32e9f4e,Girl Online On Tour (Girl Online #2),53.47,1,2,Young Adult
900,c0db71f6bb14db11,"Fruits Basket, Vol. 2 (Fruits Basket #2)",11.64,5,2,Sequential Art
